project_id,industry,region,project_type,contract_type,is_union_site,project_size_usd,scope_complexity,close_time_days,prior_relationship_years,competition_count,discount_pct,pm_experience_years,safety_incidents,on_time_milestones_pct,customer_satisfaction,cost_overrun_pct,time_overrun_pct,payment_delay_days,n_change_orders,next12mo_spend,retained_12mo
10579,Food&Beverage,West,Retrofit,GMP,1,4294000.0,2.8,118.0,1.8,4,12.1,5.8,0,93.7,3.6,-0.0721960425023479,-0.0726160425023479,42.0,5,576100.0,0
10580,Healthcare,Northeast,Retrofit,CostPlus,0,25141000.0,4.0,88.0,3.7,1,7.0,2.7,2,65.2,4.5,0.0127860045026084,0.0423660045026084,41.0,6,614100.0,0
10581,Energy,Northeast,Retrofit,CostPlus,0,26319000.0,5.0,81.0,4.6,3,2.6,9.0,0,76.5,4.0,0.0010383694568677,0.0251383694568677,11.0,7,515000.0,0
10582,Energy,South,Expansion,CostPlus,0,5594000.0,3.3,86.0,2.9,2,5.6,12.3,2,100.0,4.0,0.1258708799191659,0.140670879919166,22.0,7,517000.0,0
10583,Manufacturing,Northeast,Retrofit,CostPlus,1,5673000.0,2.4,86.0,7.7,5,5.7,9.4,1,100.0,4.3,0.1216057093939961,0.1240057093939961,51.0,4,624000.0,0
10584,Logistics,South,Expansion,FixedBid,1,3998000.0,2.0,87.0,2.5,2,1.7,7.6,0,100.0,3.5,-0.0295645228834407,-0.0359645228834407,26.0,2,560100.0,1
10585,Pharma,Northeast,NewBuild,GMP,1,13057000.0,3.8,83.0,2.2,4,0.8,2.2,2,98.4,4.9,0.0330246989070048,0.0411846989070048,33.0,2,673000.0,1
10586,Technology,Northeast,NewBuild,CostPlus,1,4143000.0,1.4,99.0,1.8,1,3.8,7.8,0,92.3,3.9,-0.0977888752495307,-0.1023688752495307,0.0,2,764300.0,1
10587,Manufacturing,Northeast,NewBuild,GMP,1,3847000.0,3.8,116.0,2.9,2,6.0,12.9,0,75.8,3.3,0.011222241941523,0.033642241941523,39.0,1,520700.0,0
10588,Healthcare,Midwest,NewBuild,FixedBid,1,11791000.0,4.0,47.0,0.2,3,0.0,3.1,1,97.9,3.7,0.0033844773994247,0.0087444773994247,31.0,4,552500.0,0
10589,Healthcare,Northeast,TenantImprovement,FixedBid,1,3504000.0,3.6,53.0,3.0,2,2.2,7.0,0,72.8,4.8,0.0042078830351345,0.0215278830351345,24.0,2,638500.0,0
10590,Manufacturing,Northeast,Retrofit,CostPlus,1,5229000.0,3.0,29.0,3.8,2,5.4,6.5,0,71.5,3.6,0.0224262976102746,0.0370262976102746,33.0,1,706000.0,1
10591,Pharma,West,NewBuild,CostPlus,1,1521000.0,3.8,120.0,4.0,4,4.1,5.2,1,70.7,4.6,0.0054280940046742,0.0282080940046742,17.0,3,507200.0,0
10592,Logistics,Midwest,Expansion,FixedBid,0,9467000.0,3.4,99.0,1.5,3,7.5,9.0,0,97.7,3.5,-0.0102711643829868,-0.0068911643829868,13.0,5,636300.0,0
10593,Healthcare,Midwest,Retrofit,FixedBid,0,25462000.0,2.4,108.0,3.9,1,0.5,9.8,0,85.3,3.4,-0.0407818139550613,-0.0341618139550613,18.0,2,797500.0,0
10594,Energy,Northeast,NewBuild,FixedBid,1,9597000.0,5.0,40.0,3.9,3,9.9,9.7,0,87.2,4.4,0.0280705595691702,0.0464505595691702,17.0,5,544000.0,0
10595,Manufacturing,Midwest,NewBuild,CostPlus,0,17356000.0,2.8,152.0,3.9,3,0.2,4.1,0,85.8,3.3,-0.0410013513911347,-0.0383813513911347,67.0,1,567200.0,0
10596,Healthcare,Midwest,NewBuild,FixedBid,0,2739000.0,4.0,69.0,6.0,5,0.0,1.4,1,72.5,4.5,0.0969537622055764,0.1158537622055764,48.0,3,572700.0,1
10597,Technology,South,Expansion,GMP,1,6511000.0,1.0,96.0,1.4,3,3.9,9.0,1,78.0,4.1,-0.1779515220283509,-0.1697515220283509,0.0,4,561400.0,0
10598,Technology,Northeast,NewBuild,FixedBid,1,2534000.0,4.5,120.0,2.9,5,1.2,6.0,0,78.6,3.3,0.1491995901300884,0.1665395901300884,73.0,3,612900.0,1
10599,Pharma,West,NewBuild,FixedBid,1,4492000.0,4.7,55.0,0.7,4,3.9,15.4,0,69.1,3.8,0.0450870624242098,0.0785270624242098,19.0,2,590700.0,1
10600,Technology,West,NewBuild,FixedBid,0,9997000.0,3.2,71.0,5.6,2,3.8,15.5,0,79.9,3.5,0.033201230319056,0.052761230319056,27.0,4,533500.0,1
10601,Logistics,Northeast,Retrofit,CostPlus,0,5847000.0,3.8,96.0,1.6,3,3.5,16.0,0,73.0,4.1,0.0587554448204212,0.0859554448204212,46.0,5,627500.0,1
10602,Food&Beverage,Northeast,NewBuild,CostPlus,0,1741000.0,3.8,190.0,6.6,0,1.9,4.2,1,92.9,5.0,-0.0147641412021399,-0.0063041412021399,0.0,3,613200.0,0
10603,Pharma,Northeast,TenantImprovement,CostPlus,0,1882000.0,2.6,101.0,6.7,3,5.1,10.3,1,93.9,3.6,-0.0713050989325469,-0.0633450989325469,17.0,1,695000.0,0
10604,Technology,South,NewBuild,GMP,1,1785000.0,3.7,146.0,3.1,1,3.2,11.5,0,70.5,4.3,-0.0627588499257679,-0.0390588499257679,11.0,6,553900.0,1
10605,Pharma,Northeast,Expansion,FixedBid,0,7986000.0,2.4,132.0,3.0,2,6.8,11.0,0,82.4,3.9,-0.0462947620880012,-0.0367347620880012,27.0,3,589200.0,1
10606,Food&Beverage,West,Retrofit,CostPlus,0,28095000.0,2.6,103.0,1.0,3,3.5,6.6,0,100.0,3.9,0.030344328408572,0.025944328408572,34.0,1,703800.0,1
10607,Food&Beverage,South,Retrofit,FixedBid,0,16030000.0,4.3,55.0,3.6,0,1.6,13.1,1,74.2,3.8,3.665823454230416e-05,0.0311166582345423,24.0,3,667900.0,0
10608,Manufacturing,West,NewBuild,FixedBid,1,1183000.0,4.2,127.0,5.9,0,0.0,8.0,0,91.1,3.3,0.0705552148124813,0.0808952148124813,26.0,4,629300.0,0
10609,Food&Beverage,South,Expansion,CostPlus,0,16800000.0,2.5,38.0,4.3,2,3.6,8.5,1,87.3,4.1,-0.1584999999999999,-0.1488799999999999,39.0,4,545500.0,0
10610,Logistics,West,TenantImprovement,FixedBid,0,11400000.0,2.5,146.0,8.3,2,0.8,1.8,0,99.1,3.7,-0.0437897041382674,-0.0529497041382674,29.0,3,739100.0,1
10611,Energy,Northeast,NewBuild,CostPlus,1,1566000.0,2.6,97.0,2.7,0,0.6,10.6,0,89.5,3.3,0.0590996157328093,0.0649996157328093,29.0,3,528000.0,1
10612,Technology,Midwest,NewBuild,CostPlus,1,4229000.0,3.9,10.0,2.7,1,5.3,7.0,0,80.8,4.6,0.0080320097676945,0.0220520097676945,29.0,3,639700.0,1
10613,Pharma,Midwest,TenantImprovement,GMP,0,12948000.0,2.2,78.0,1.7,1,0.0,9.9,0,86.8,4.0,-0.0919400545316316,-0.0871200545316316,58.0,4,558000.0,0
10614,Pharma,West,Retrofit,CostPlus,1,8372000.0,3.6,113.0,11.8,7,7.5,8.9,1,87.0,3.7,-0.0218790255496317,-0.0061790255496317,28.0,3,685000.0,1
10615,Healthcare,South,NewBuild,CostPlus,1,1891000.0,3.9,82.0,1.0,1,4.4,8.7,0,84.9,4.8,-0.1316999999999999,-0.11844,9.0,6,560500.0,0
10616,Food&Beverage,West,NewBuild,FixedBid,0,8785000.0,3.1,115.0,5.7,2,3.9,7.8,1,70.2,2.6,-0.0606261379288344,-0.0384461379288344,0.0,1,516400.0,0
10617,Food&Beverage,Northeast,Expansion,FixedBid,0,975000.0,4.2,60.0,6.0,4,1.4,11.1,1,100.0,4.8,0.1139068960758807,0.1270068960758807,2.0,4,667400.0,1
10618,Healthcare,West,Expansion,FixedBid,1,4510000.0,2.9,44.0,5.8,2,5.9,7.2,0,98.8,3.3,-0.0509821936827362,-0.0525621936827362,13.0,4,651800.0,1
10619,Manufacturing,Midwest,Retrofit,CostPlus,0,13395000.0,3.0,87.0,1.9,3,4.0,2.2,0,73.5,4.0,-0.0347181053400857,-0.0256181053400857,21.0,3,585500.0,1
10620,Manufacturing,Midwest,TenantImprovement,GMP,1,5470000.0,2.2,91.0,3.1,6,2.3,10.3,0,82.4,3.5,-0.1843,-0.1764399999999999,6.0,3,707800.0,1
10621,Food&Beverage,West,Retrofit,FixedBid,1,3616000.0,4.2,78.0,5.1,3,4.5,4.8,0,83.3,3.3,-0.0829586455178793,-0.0711386455178793,28.0,6,574700.0,1
10622,Logistics,Midwest,NewBuild,CostPlus,1,10979000.0,2.4,133.0,2.2,1,0.0,2.7,1,72.1,4.8,0.0776034425019827,0.0900434425019827,17.0,2,620800.0,0
10623,Pharma,Midwest,Retrofit,GMP,1,11755000.0,3.5,60.0,2.8,2,0.0,3.9,1,63.6,5.0,0.0693105856463092,0.0935505856463092,10.0,3,633500.0,1
10624,Logistics,South,Retrofit,GMP,0,15372000.0,3.1,101.0,2.2,1,1.2,9.1,1,78.0,3.7,-0.0819207322007602,-0.0631207322007602,34.0,4,570800.0,1
10625,Pharma,Northeast,NewBuild,CostPlus,1,10848000.0,2.1,92.0,3.8,5,4.9,7.6,2,81.7,4.1,-0.0487400674101254,-0.0336600674101254,50.0,1,619200.0,0
10626,Logistics,Midwest,NewBuild,CostPlus,1,12802000.0,2.6,36.0,3.6,1,4.0,0.0,0,68.7,3.9,-0.0140420640099148,-0.0062620640099148,2.0,7,584500.0,0
10627,Food&Beverage,Northeast,Retrofit,CostPlus,0,9687000.0,4.6,44.0,9.2,5,6.6,6.5,2,88.1,5.0,-0.0122289412509729,0.010411058749027,30.0,3,631800.0,1
10628,Manufacturing,Northeast,Expansion,GMP,1,6665000.0,3.4,90.0,5.2,4,1.7,12.7,1,100.0,2.4,-0.1259900718459521,-0.115290071845952,0.0,6,682400.0,0
10629,Energy,West,NewBuild,FixedBid,0,5790000.0,2.2,159.0,1.2,3,5.4,6.2,0,96.1,4.2,-0.0413447271207604,-0.0458047271207604,0.0,1,576600.0,0
10630,Food&Beverage,South,Retrofit,GMP,0,4458000.0,3.5,110.0,1.3,6,3.7,7.3,1,84.5,3.4,0.0627825993521268,0.0778825993521268,16.0,4,439200.0,0
10631,Pharma,Midwest,Expansion,FixedBid,0,2043000.0,3.1,30.0,5.7,5,1.6,12.2,0,63.9,2.3,0.0322300123810967,0.0575900123810967,50.0,5,640800.0,0
10632,Food&Beverage,Midwest,Expansion,GMP,0,2510000.0,5.0,10.0,3.6,2,5.0,11.2,0,94.6,3.6,0.1100666169879502,0.1255066169879502,15.0,3,787600.0,1
10633,Manufacturing,Midwest,Expansion,FixedBid,1,4301000.0,3.5,116.0,11.4,1,3.8,12.1,0,87.8,5.0,-0.1058490083245876,-0.0929290083245876,4.0,3,700400.0,0
10634,Logistics,South,Expansion,FixedBid,0,6538000.0,2.8,87.0,11.4,2,2.4,0.0,0,91.1,3.4,-0.0019468663121142,-0.0066068663121142,26.0,5,562100.0,1
10635,Manufacturing,West,Expansion,FixedBid,0,17067000.0,4.6,130.0,1.7,11,4.1,14.9,0,100.0,4.5,0.0143084045039614,0.0282084045039614,27.0,3,639200.0,0
10636,Manufacturing,West,NewBuild,FixedBid,1,5212000.0,1.4,59.0,4.3,7,3.7,10.5,0,76.1,4.7,-0.0646054479848034,-0.0567654479848034,7.0,3,618300.0,1
10637,Technology,Midwest,Retrofit,FixedBid,1,12028000.0,3.3,102.0,1.4,3,3.6,17.8,1,51.5,3.9,-0.0086247143543896,0.0357752856456103,65.0,5,543500.0,1
10638,Technology,Midwest,Expansion,FixedBid,0,12781000.0,5.0,120.0,5.7,2,3.0,4.9,0,73.4,4.0,0.0088686273574738,0.0307286273574738,20.0,4,581200.0,1
10639,Food&Beverage,Midwest,NewBuild,CostPlus,0,4479000.0,3.1,74.0,10.1,1,0.7,0.9,0,91.8,2.7,-0.1479,-0.15058,21.0,2,702400.0,0
10640,Food&Beverage,South,NewBuild,FixedBid,1,8673000.0,1.5,75.0,3.9,4,4.2,8.0,0,86.3,3.4,0.0283280314399471,0.0280480314399471,18.0,1,659400.0,0
10641,Food&Beverage,Midwest,NewBuild,GMP,1,4436000.0,2.8,91.0,2.6,1,2.0,,0,71.4,4.5,0.0101993115832562,0.0242593115832562,34.0,5,524900.0,1
10642,Food&Beverage,South,Retrofit,GMP,1,15521000.0,4.7,109.0,4.6,7,1.4,10.6,0,69.0,3.9,-0.0635002851275555,-0.0348002851275555,47.0,3,675100.0,0
10643,Manufacturing,South,Retrofit,CostPlus,1,8964000.0,3.6,89.0,6.4,1,3.4,12.3,0,81.7,4.2,0.0388192157094928,0.0560992157094928,60.0,3,809100.0,0
10644,Healthcare,Midwest,NewBuild,FixedBid,0,2079000.0,2.4,124.0,6.5,5,5.8,7.7,0,71.0,4.0,-0.0570113364901029,-0.0439113364901029,7.0,2,623300.0,1
10645,Technology,Midwest,Expansion,FixedBid,1,6133000.0,2.5,74.0,2.6,1,4.5,7.0,1,92.2,5.0,-0.0363280621492411,-0.0311480621492411,45.0,4,610400.0,1
10646,Food&Beverage,Midwest,TenantImprovement,GMP,0,20145000.0,2.6,44.0,2.2,3,2.7,10.1,0,81.1,3.6,-0.0758890221042322,-0.0654490221042322,33.0,2,630000.0,1
10647,Manufacturing,Northeast,NewBuild,FixedBid,0,4662000.0,3.6,159.0,4.2,1,2.6,7.0,0,78.5,5.0,0.0485851330856585,0.0624851330856585,47.0,3,691300.0,0
10648,Energy,Northeast,TenantImprovement,FixedBid,1,7711000.0,4.5,69.0,2.8,5,5.6,6.6,0,76.9,4.0,-0.0175876500061339,0.001372349993866,23.0,1,518600.0,1
10649,Technology,South,NewBuild,GMP,1,8341000.0,4.3,70.0,7.7,1,0.0,12.1,0,89.2,5.0,-0.049878428026342,-0.033798428026342,19.0,2,731800.0,0
10650,Manufacturing,Midwest,TenantImprovement,GMP,0,2352000.0,3.7,88.0,2.7,3,6.0,13.0,1,86.5,3.0,0.1022221367424197,0.1228221367424197,49.0,3,527700.0,0
